id,title,hashtags,view_count,duration,channel,channel_id,description,description_links,created_at,like_count,dislike_count,subscriber_count,hours ago posted,total_interactions,video_url
n5BSPY2a2P2r,"UPDATES TODAY BY SHARIRAYE JUNE 21, 2024!!!!!!!!!","#god,#family,#country",19100,30:08,ShariRaye,shariraye,"++< [www.ShariLikesGold.com](http://www.ShariLikesGold.com) >++> Protect yourself from the DOLLAR DEVALUATION, BIDENFLATION with Physical Gold and Silver now!!!!! #Ad  
 <https://www.teslabiohealing.com/?aff=229> OR USE CODE SHARIRAYE5  
TRY BLUE PRODUCTS: <https://tryblue.kckb.st/shariraye> or use code: TRY-SHARIRAYE  
\*\*\* PLEASE SUPPORT MY MINISTRY. Click here: <https://www.paypal.com/paypalme/shariraye1> \*\*\*  
To purchase CD's go to the Donate Button and pay for them.  
$10.00 each & $ 4.00 Shipping!!!!!!!!!  
[www.shariraye.org](http://www.shariraye.org)  
Telegram  
<https://t.me/sharirayepatriots>  
Email  
[citrms@ymail.com](mailto:citrms@ymail.com)

","['http://www.ShariLikesGold.com', 'https://www.teslabiohealing.com/?aff=229', 'https://tryblue.kckb.st/shariraye', 'https://www.paypal.com/paypalme/shariraye1', 'http://www.shariraye.org', 'https://t.me/sharirayepatriots', 'mailto:citrms@ymail.com']","1 week, 4 days ago",513,42,35670,264.0,19655,https://api.bitchute.com/video/n5BSPY2a2P2r
tKrWxZfl1J9m,"HOLY SHIT BONGINO! - O'REILLY, HANNITY, OPRAH, NAMBLA SEX TRAFFICKING W/ HILLARY'S BODYGUARD","#danbongino,#nambla,#hillary",16400,11:19,THE_HIGH_COMMAND,the_high_command,"\*\*\*\*\* READ THE HILLARY CLINTON CANNIBALISM AFFIDAVIT \*\*\*\*\*  
<https://timothycharlesholmseth.com/wp-content/uploads/2024/06/Craig-Sawyer-Affidavit-by-Jessie.pdf>  
\*\*\*\*\*  
“GOT AWAY WITH MURDER” (nope)  
<https://timothycharlesholmseth.com/got-away-with-murder-nope/>  
\*\*\*\*\*  
\*\*\*\*\*  
THE MOST IMPORTANT TALK SHOW IN THE WORLD - - - <https://t.me/INFILTRATEDbyTRUTH> and/or TRUTH SOCIAL <https://truthsocial.com/@INFILTRATEDbyTRUTH>  
\*\*\*\*\*  
FEDERAL RICO & CANNIBALISM WITNESS JESSIE MARIE CZEBOTAR  
VISIT JESSIE CZEBOTAR ON TWITTER/X - - - <https://x.com/CzebotarJessie> and/or on TRUTH SOCIAL @czebotarjessie

","['https://timothycharlesholmseth.com/wp-content/uploads/2024/06/Craig-Sawyer-Affidavit-by-Jessie.pdf', 'https://timothycharlesholmseth.com/got-away-with-murder-nope/', 'https://t.me/INFILTRATEDbyTRUTH', 'https://truthsocial.com/@INFILTRATEDbyTRUTH', 'https://x.com/CzebotarJessie']","1 week, 3 days ago",202,49,40360,240.0,16651,https://api.bitchute.com/video/tKrWxZfl1J9m
TYrtMIvZEB2z,WHO DID THIS???🤣🤣🤣,"#whitehats,#trump,#flash",15800,1:29,bluewater,bluewater,No Description,[],2 weeks ago,354,27,40070,336.0,16181,https://api.bitchute.com/video/TYrtMIvZEB2z
T2Zcx1ikYEAF,The Executed Khazarians & Illuminati,"#TRIBUNALED,#executed",15600,7:26,The Digital Soldier Press,dobie_tejas,"The Executed Khazarians & Illuminati

",[],"2 weeks, 3 days ago",307,87,10877,408.0,15994,https://api.bitchute.com/video/T2Zcx1ikYEAF
s0cEvuGC87vw,"Ep. 3378b - Trump Has Set The Stage For The Debates, Down The [DS] Goes, Strikes Will Come Fast",No Hashtags,15000,52:16,X22report,x22report,"Chuck Norris Made A Special Video  
Learn What He Discovered  
Go To <https://ChuckDefense.com/X22>


 The [DS] is not in control, the people are seeing the truth. Trump has now set the stage for the debates. Back in 2020 he told the world that the laptop was real and that JB was lying about taking money from foreign countries. Biden used 51 intelligent clowns to back up his story, now the truth is out and he lied. From this point on the strikes will come fast and the [DS] will be exposed further as we get closer to the election. 


Get Deep Rejuvenating Sleep  
Use X22 To Save An Extra 10% & Get Free Shipping  
Go To -> <https://twc.health/X22>


All source links to the report can be found on the [x22report.com](http://x22report.com) site.


Most of artwork that are included with these videos have been created by X22 Report and they are used as a representation of the subject matter. The representative artwork included with these videos shall not be construed as the actual events that are taking place.


Intro Video Music: YouTube Free Music: Cataclysmic Molten Core by Jingle Punks


Intro Music: YouTube Free Music: Warrior Strife by Jingle Punks


Fair Use Notice: This video contains some copyrighted material whose use has not been authorized by the copyright owners. We believe that this not-for-profit, educational, and/or criticism or commentary use on the Web constitutes a fair use of the copyrighted material (as provided for in section 107 of the US Copyright Law. If you wish to use this copyrighted material for purposes that go beyond fair use, you must obtain permission from the copyright owner. Fair Use notwithstanding we will immediately comply with any copyright owner who wants their material removed or modified, wants us to link to their web site, or wants us to add their photo.


The X22 Report is ""one man's opinion"". Anything that is said on the report is either opinion, criticism, information or commentary, If making any type of investment or legal decision it would be wise to contact or consult a professional before making that decision.


Use the information found in these videos as a starting point for conducting your own research and conduct your own due diligence before making any significant investing decisions.

","['https://ChuckDefense.com/X22', 'https://twc.health/X22', 'http://x22report.com']","2 weeks, 5 days ago",818,238,195680,456.0,16056,https://api.bitchute.com/video/s0cEvuGC87vw
cHFHTlUHOWXx,Tucker Carlson SPEECHLESS After Guest EXPOSES Obama's Dirty Secret,No Hashtags,14500,16:38,Not Fake News,notfakenews,"EARN $1OO IN BITCOIN EVERY HOUR - 1OO% FREE TO USE - SET UP IN 3O SECONDS  
CLICK HERE FREE SIGNUP <https://freebitco.in/?r=7544005>  
When you signup, make sure to use a password that has at least 1 of the following:  
1 Capital letter, 1 Number and 1 symbol like # or !


<https://accounts.coinbase.com/pick-your-account?origin=coinbase.com>  
BUY BITCOIN ON COINBASE

","['https://freebitco.in/?r=7544005', 'https://accounts.coinbase.com/pick-your-account?origin=coinbase.com']",1 week ago,93,110,29862,168.0,14703,https://api.bitchute.com/video/cHFHTlUHOWXx
jddh77srtUj7,A Word To The Unvaccinated,"#covid,#word,#unvaccinated",13900,5:00,BANNED.VIDEO,banned-dot-video,"Recognition for those individuals who did not blindly accept the COVID Vax agenda is finally being recognized by more and more people. By Brad Wylder. Edited by Darrin McBreen @MediaRival   
\*\*ALEX JONES ON X <https://twitter.com/RealAlexJones>  
\*\*https://drjonesnaturals.com/ - SAVE INFOWARS!! BUY NOW!!  
$$URGENT! Keep Alex Jones in the fight! contribute at <https://www.givesendgo.com/savealex>  
\*\*Alex Jones NWO Wars NOW AVAILABLE on Steam! <https://shorturl.at/bknpv>  
\*\*Power up with Nitric Boost that’s now 40% OFF! <https://shorturl.at/etY28>  
\*\*Save 40% on our limited edition Brain Force Ultra! <https://shorturl.at/rxS89>  
\*\*Special \*Get DNA Force Plus/The Real Red Pill Plus Combo @ 50% off! <https://shorturl.at/imNV7>  
\*\*Ultimate Fish Oil Now 40% OFF! <https://www.infowarsstore.com/ultimate-fish-oil>  
\*\*Ultra 12 is now 25% OFF...Get it today! <https://www.infowarsstore.com/ultra-12-b12>

","['https://twitter.com/RealAlexJones', 'https://www.givesendgo.com/savealex', 'https://shorturl.at/bknpv', 'https://shorturl.at/etY28', 'https://shorturl.at/rxS89', 'https://shorturl.at/imNV7', 'https://www.infowarsstore.com/ultimate-fish-oil', 'https://www.infowarsstore.com/ultra-12-b12']","3 weeks, 5 days ago",394,10,161368,624.0,14304,https://api.bitchute.com/video/jddh77srtUj7
uY7ZaJsTDyVA,"""Bootin' the Heebs Out"" The Worldwide Pogrom is Close at Hand","#jew,#pogrom,#revolution",13100,1:36:11,SonOfEnos,sonofenos,"Thanks to our collective efforts to J-Pill the masses, the Goyim now know, and the Jews know that the Goyim know, so things are about to get very sketchy because the worldwide revolt against Jewish Supremacy is close at hand. All the signs are there, so much so, that you'd have to be blind not to see it.


The Genocidal Jews have overplayed their hand, and now, Nothing Can Stop What Is Coming... NOTHING!!!


Thank you for supporting this channel, I could not continue to do this without your contributions. Here's the link <https://givesendgo.com/sonofenos>


If you want to mail me something, please address it to ""Marketing"" on the envelope and send to


11-1673 Richmond Street Suite 222  
London, Ontario  
CANADA  
N6G 2N3


Thank you for your support, and God Bless

",['https://givesendgo.com/sonofenos'],"1 week, 2 days ago",729,33,24114,216.0,13862,https://api.bitchute.com/video/uY7ZaJsTDyVA
jStKlJlbBKkk,Breaking! Trump's Vegas Bombshell! Announces U.S. Military Role in 2024 Election!,"#qanon,#wwg1wga,#trumpwon",13000,1:18:17,ChristianPatriotNews,christianpatriotnews,"Get Your Gold IRA FREE Investor Guide Today! Click Below 👇👇👇


<https://www.patriotgoldgroup.com/download/ira-investor-guide-cp.html>


Call 1-888-970-5431 TODAY!


Patriot Compliance Commitment: Patriot Gold Group is here to answer questions and assist you in purchasing physical Gold & Silver. Patriot Gold Group does not provide investment advice or tax advice and we are not licensed Certified Financial Planners. We’re transparent with our pricing so feel free to inquire about costs associated with your purchase. We’re the most competitively priced in the industry and pride ourselves on Customer Service. We’ve been awarded “best in class” by Consumer Affairs for an unprecedented seven (7) years in a row and are A+ rated on the BBB, we appreciate and welcome the opportunity to show you why, … because compliance matters. Disclaimer: All investments carry risk. Precious metals are investments and prices may rise and/or fall which means the value of your metals may go up or down and the overall value of your investment may go down. There is always a risk of loss when investing and investing is typically reserved for “risk capital” meaning non-essential funds. Past performance never guarantees future results. Individuals should consult with their investment, legal or tax professionals regarding consequences and risk. Patriot Gold Group representatives are precious metals salespeople and are NOT licensed financial advisors or tax professionals and do not give financial and/or tax advice. \* Information contained within this email should not be construed as Legal, Accounting, Tax or Investment advice


Sponsor A Show: [ChristianPatriotNews@ProtonMail.com](mailto:ChristianPatriotNews@ProtonMail.com)


We are the enemy of Big Tech, Big Money and Big Media!


Together, let's expose the lies of the enemy. Impart a little truth every day. Especially the Truth that Jesus Christ is Lord!


Any support you can provide is greatly appreciated. We're in this together. Together WE WILL WIN! Please support the fight.


GIVE SEND GO (Christian Site) \*U.S. PLUS INTERNATIONAL\*


<https://givesendgo.com/ChristianPatriotNews>


Donor Box (accepts eChecks)


<https://donorbox.org/christian-patriot-news>


Cash App Cash Tag: $ChristianPatriot


Here's my Cash App Link:


<https://cash.app/$ChristianPatriot>

","['https://www.patriotgoldgroup.com/download/ira-investor-guide-cp.html', 'mailto:ChristianPatriotNews@ProtonMail.com', 'https://givesendgo.com/ChristianPatriotNews', 'https://donorbox.org/christian-patriot-news', 'https://cash.app/$ChristianPatriot']","3 weeks, 2 days ago",344,28,24851,552.0,13372,https://api.bitchute.com/video/jStKlJlbBKkk
re2TfKhc66zw,THOUSANDS OF YOUTUBERS WHO PUSHED COVID JABS NOW HAVE TURBO CANCERS,No Hashtags,12800,6:38,Free Your Mind,free-your-mind,"Taken from Telegram

",[],"2 weeks, 6 days ago",418,9,78388,480.0,13227,https://api.bitchute.com/video/re2TfKhc66zw
0hDy3d2dP65m,Video BANNED by Australia's e-Safety Commissar,"#bannedvideo,#eSafety,#RalphBabet",12700,0:53,Banned Youtube Videos,specializedtom,"Here is the latest video to be censored by Australia's e-Safety Commissar. Do the right thing, and SHARE THIS VIDEO!!!


From Australian Senator Ralph Babet :   
This has been banned by the e-safety commissar. The account which shared it originally has had their post banned in Australia. So, I am sharing it. 


The office of the e-safety commissar must be shut down or the powers of the office severely restricted. 


They should be going after the most egregious of things like child pornography, not censoring speech that they do not like.


More in the comments. (See thread : <https://x.com/senatorbabet/status/1797866562277478576> )

",['https://x.com/senatorbabet/status/1797866562277478576'],4 weeks ago,368,8,42640,672.0,13076,https://api.bitchute.com/video/0hDy3d2dP65m
FZ3LrFY9u12x,Sunny yoga in nature with Erika - Part 7,"#sexy,#yoga,#relaxation",123,2:52,Yoga & Gymnastics,yogaygym,"Today's video is a wholesome weekend vlog spending time well balanced sequence provides you with everything you need to get your daily dose of flexibility, mobility & relaxation.

",[],15 hours ago,3,1,39,15.0,127,https://api.bitchute.com/video/FZ3LrFY9u12x
BfbZmTVGWvY,Shifu Kanishka Kung Fu Seminar - Inspirational Mentor / Extraordinary Teacher and Trainor,No Hashtags,72,0:24,Jerry Dozier,jerrydozier1gmailcom,"Shifu Kanishka travels the world to visit his students and provides the best in martial arts training. Whether you attend his seminars, visit the Shaolin Gurukul, or participate in his online training, it is simply the best. More information on training with Shifu Kanishka is available at: <https://www.shifukanishka.com/courses/>

",['https://www.shifukanishka.com/courses/'],11 hours ago,0,0,6,11.0,72,https://api.bitchute.com/video/BfbZmTVGWvY
MGSAw18UhCeU,BKFC Prospects Newcastle,"#BKFC,#bareknuckle,#fighting",62,1:51:51,redpantynight,redpantynight,"BKFC   
Prospects  
Newcastle

",[],16 hours ago,2,0,90,16.0,64,https://api.bitchute.com/video/MGSAw18UhCeU
CyKP84VGkNBI,"The Worm Prophecy - Part 8 - (the double portion, 888 connection)","#worm,#prophecy,#jonah",50,26:42,Non-Anonymous Charity,non-anonymous-charity,"Non-Anonymous Charity (channels)  
.  
<https://rumble.com/user/NonAnonymousCharity>  
<https://archive.org/details/@non-anonymous_charity>  
<https://www.bitchute.com/non-anonymous-charity/>  
.  
(sub-channels on rumble)  
<https://rumble.com/NonAnonymousCharity>  
<https://rumble.com/ForTheTribulationSaints>  
<https://rumble.com/PrepareForTheApocalypse>  
.  
telegram  
.  
t.me/nonanonymouscharity  
t.me/forthetribulationsaints  
t.me/preparefortheapocalypse  
.  
HS inspired worship videos and Scripture/Messages  
.  
The Revelation of Jesus Christ \*\*fully animated\*\* (James Earl Jones narration KJV)  
<https://rumble.com/v274510-the-revelation-of-jesus-christ-fully-animated-james-earl-jones-narration-kj.html>  
Tribulation Tracks - (life-changing songs in END TIMES) Serj Tankian, Chris Cornell, Daron Malakian - Album  
<https://rumble.com/v2dtjtu-tribulation-tracks-life-changing-songs-in-end-times-serj-tankian-chris-corn.html>  
666 Songs - (End Times Music Album)  
<https://rumble.com/v2nb5gg-666-songs.html>  
Last Call - (End Times Music Album)  
<https://rumble.com/v2uh3es-last-call-non-anonymous-charity.html>  
 Old to New, Waiting for YOU - Col 3:1-4 (End Times Music Album)   
<https://rumble.com/v3udhqg-old-to-new-waiting-for-you-col-31-4-end-times-music-album.html>  
Jesus Christ's/Tribulation Saint's victory over satan/antichrist explained through movies  
<https://rumble.com/v2brmy4-jesus-christstribulation-saints-victory-over-satanantichrist-explained-thro.html>  
The Most Powerful Hell Fire Sermon - Pastor Charles Lawson  
<https://rumble.com/v2dlxw8-the-most-powerful-hell-fire-sermon-pastor-charles-lawson.html>  
.  
.  
MP3 format - zip collection downloads of this content available here  
.  
audio - For the Tribulation Saints MP3 songs only, 54 songs total (entire collection of Tribulation themed worship songs from channel)  
<https://archive.org/details/forthetribulationsaintsmp-3songs>  
audio - Who Is The Antichrist 8 Part Series Complete MP 3 Only ( Non Anonymous Charity)  
<https://archive.org/details/who-is-the-antichrist-8-part-series-complete-mp-3-only-non-anonymous-charity>  


","['https://rumble.com/user/NonAnonymousCharity', 'https://archive.org/details/@non-anonymous_charity', 'https://www.bitchute.com/non-anonymous-charity/', 'https://rumble.com/NonAnonymousCharity', 'https://rumble.com/ForTheTribulationSaints', 'https://rumble.com/PrepareForTheApocalypse', 'https://rumble.com/v274510-the-revelation-of-jesus-christ-fully-animated-james-earl-jones-narration-kj.html', 'https://rumble.com/v2dtjtu-tribulation-tracks-life-changing-songs-in-end-times-serj-tankian-chris-corn.html', 'https://rumble.com/v2nb5gg-666-songs.html', 'https://rumble.com/v2uh3es-last-call-non-anonymous-charity.html', 'https://rumble.com/v3udhqg-old-to-new-waiting-for-you-col-31-4-end-times-music-album.html', 'https://rumble.com/v2brmy4-jesus-christstribulation-saints-victory-over-satanantichrist-explained-thro.html', 'https://rumble.com/v2dlxw8-the-most-powerful-hell-fire-sermon-pastor-charles-lawson.html', 'https://archive.org/details/forthetribulationsaintsmp-3songs', 'https://archive.org/details/who-is-the-antichrist-8-part-series-complete-mp-3-only-non-anonymous-charity']",20 hours ago,1,0,207,20.0,51,https://api.bitchute.com/video/CyKP84VGkNBI
gwsWLWAQiho,Title: The Epic Battle for Major Victory: Rory vs. Aberg vs. Koepka!,No Hashtags,37,0:46,Game On! Sports News and Picks,gameon_picks,"Witness the intense competition as Rory, Aberg, and Koepka vie for a major championship. Join us as we discuss their chances, predictions, and the potential for a thrilling showdown. Who will emerge victorious? Watch now to find out! #GolfBattles #MajorChampionship #RoryVsAbergVsKoepka #IntenseCompetition #GolfPredictions #ThrillingShowdown #GolfLegends #PGAChampionship #GolfFever #GolfEnthusiasts

",[],14 hours ago,0,0,22,14.0,37,https://api.bitchute.com/video/gwsWLWAQiho
G-VRYAX6kuk,"FN USA FN-15 Guardian Review | Great ""Budget Friendly"" Rifle",No Hashtags,35,8:59,PrepperJunkie,prepperjunkie,"Same video with links to buy: <https://bit.ly/3RFkkHQ>


Follow me on social media:   
Twitter: <https://x.com/ArmedScotsman>  
Rumble: <https://rumble.com/c/TheArmedScotsman>

","['https://bit.ly/3RFkkHQ', 'https://x.com/ArmedScotsman', 'https://rumble.com/c/TheArmedScotsman']",5 hours ago,1,0,126,5.0,36,https://api.bitchute.com/video/G-VRYAX6kuk
9hgJhdqmB6Q,"🌼10 Minute Gentle Yoga for Healing, Quick and Effective Shoulder Recovery Yoga Routine w/ Alex",No Hashtags,34,12:06,PsycheTruth,psychetruth,"10 Minute Yoga Workout for Upper Body Recovery Routine w/ Alex  
Join us on Yoga Plus and enjoy a 14-Day Trial FREE. Visit us at: <https://wellnessplus.tv/yogaplus> 🌟🧘‍♀️


Follow us on Social Media:  
🥰 <https://hype.co/@psychetruth>  
👉 <https://www.instagram.com/psychetruth>  
👉 [http://www.facebook.com/psychetruthvideos](https://www.facebook.com/psychetruthvideos)


Welcome to our Shoulder Recovery Yoga Class! 🙌 If you've recently suffered a shoulder injury and are looking for effective yoga exercises to regain strength and mobility, this video is for you. Our gentle, equipment-free yoga routine focuses on shoulder rehabilitation, helping you recover safely and effectively at home.


In this video, you'll learn:


Gentle Neck and Shoulder Stretches: Start with soothing head rolls and shoulder rolls to relieve tension and prepare your muscles for deeper stretches.  
Effective Shoulder Exercises: Engage in targeted movements like big arm circles and shoulder pumps to rebuild strength and flexibility.  
Deep Stretching Techniques: Experience the benefits of gentle stretches and baby cobras to open up your chest and enhance your shoulder mobility.  
Relaxation and Recovery: Enjoy mindful moments of relaxation and deep breathing to support your healing process.

","['https://wellnessplus.tv/yogaplus', 'https://hype.co/@psychetruth', 'https://www.instagram.com/psychetruth', 'https://www.facebook.com/psychetruthvideos']",8 hours ago,1,0,465,8.0,35,https://api.bitchute.com/video/9hgJhdqmB6Q
